Long,Lat,Location,Climate ID,Province,Temp,Snow,Precip,year
-122.507,49.211,MAPLE RIDGE KANAKA CREEK,1104R02,BC,1.3,37.0,283.4,2012
-122.573,49.264,HANEY UBC RF ADMIN,1103332,BC,2.1,18.9,296.7,2012
-122.551,49.144,FORT LANGLEY TELEGRAPH TRAIL,1102912,BC,2.4,37.6,233.4,2012
-123.093,49.011,DELTA TSAWWASSEN BEACH,1102425,BC,4.4,4.6,118.4,2012
-123.002,49.126,DELTA BURNS BOG,1102415,BC,2.6,,128.0,2012
-121.7,49.083,CHILLIWACK R HATCHERY,1101N65,BC,1.1,74.5,272.7,2012
-122.866,49.269,COQUITLAM COMO LAKE AVE,1101889,BC,,22.2,303.9,2012
-121.58,49.357,LAIDLAW,1104488,BC,0.9,53.0,344.5,2012
-118.228,49.017,BILLINGS,1140876,BC,-4.8,26.2,26.8,2012
-117.633,49.296,CASTLEGAR A,1141455,BC,-3.0,48.2,49.4,2012
-117.774,49.343,CASTLEGAR BCHPA DAM,1141457,BC,-1.2,35.6,45.2,2012
-116.541,51.433,YOHO NP EMERALD LAKE,117R00G,BC,-8.2,131.5,131.5,2012
-117.701,51.236,GLACIER NP MT FIDELITY,117CA90,BC,-9.1,,,2012
-116.344,51.443,YOHO PARK,11790J1,BC,-11.2,,,2012
-118.224,51.012,REVELSTOKE COLUMBIA PARK,1176754,BC,,57.0,57.0,2012
-118.183,50.961,REVELSTOKE A,1176749,BC,-3.5,,150.0,2012
-118.183,50.967,REVELSTOKE,1176745,BC,-3.1,,50.8,2012
-116.337,51.356,YOHO NP OHARA LAKE,117R00H,BC,-6.3,14.0,14.0,2012
-118.585,52.053,MICA DAM,1175122,BC,-5.2,252.5,263.5,2012
-116.982,51.298,GOLDEN A,1173210,BC,-7.5,70.4,50.0,2012
-117.516,51.301,GLACIER NP ROGERS PASS,1173191,BC,-8.9,279.0,285.0,2012
-119.918,50.902,SUN PEAKS UPPER,116QK0M,BC,-10.8,84.0,84.0,2012
-119.291,50.703,SALMON ARM CS,116FRMN,BC,-2.9,,27.5,2012
-120.2,50.6,KAMLOOPS PRATT ROAD,116C8P0,BC,-3.7,24.4,24.8,2012
-119.751,50.469,WESTWOLD,1168880,BC,-5.5,12.0,12.0,2012
-118.425,51.63,GOLDSTREAM RIVER,1173242,BC,-8.9,160.0,166.0,2012
-119.778,51.576,VAVENBY,1168520,BC,-5.0,41.6,49.8,2012
-121.016,56.298,CHARLIE LAKE,11814FR,BC,-10.1,37.0,37.0,2012
-120.183,55.742,DAWSON CREEK A,1182289,BC,-7.9,,9.5,2012
-136.367,59.45,PLEASANT CAMP,1206197,BC,-8.0,301.0,311.0,2012
-133.7,59.567,ATLIN,1200560,BC,-13.1,56.2,56.2,2012
-130.025,58.426,DEASE LAKE (AUT),119BLM0,BC,-16.4,,19.2,2012
-124.232,58.653,TETSA RIVER,1195J29,BC,-17.9,6.8,6.8,2012
-125.767,58.93,MUNCHO LAKE,1195250,BC,-14.3,48.0,48.0,2012
-122.6,58.833,FORT NELSON UA,1192950,BC,-19.4,17.4,17.4,2012
-121.627,55.687,CHETWYND A,1181508,BC,-7.4,23.1,23.0,2012
-122.597,58.836,FORT NELSON A,1192940,BC,-20.0,24.8,22.0,2012
-120.688,56.167,TAYLOR FLATS,1188020,BC,,30.0,33.0,2012
-122.718,57.25,SIKANNI CHIEF,1187335,BC,-11.3,17.6,17.6,2012
-123.133,55.299,MACKENZIE,1184791,BC,-7.9,,59.1,2012
-123.138,55.305,MACKENZIE A,1184790,BC,-9.0,,66.5,2012
-124.701,55.786,GERMANSEN LANDING,1183090,BC,-11.7,50.8,53.9,2012
-120.74,56.238,FORT ST JOHN A,1183000,BC,-8.9,32.0,34.4,2012
-130.031,58.422,DEASE LAKE A,1192341,BC,-15.0,,,2012
-119.35,50.545,SILVER CREEK,1167337,BC,-2.8,36.4,40.0,2012
-119.234,50.686,SALMON ARM A,1166R45,BC,-3.7,52.0,57.3,2012
-120.8,50.935,RED LAKE,1166658,BC,-6.2,41.5,41.5,2012
-115.782,49.612,CRANBROOK A,1152102,BC,-4.7,28.0,23.4,2012
-115.221,49.226,BAYNES LAKE KOOTENAY RIVER,1150690,BC,-3.0,13.6,27.8,2012
-117.399,49.512,NELSON RIXEN CREEK,114EMDM,BC,-3.1,72.0,86.6,2012
-116.501,49.082,CRESTON CAMPBELL SCIENTIFIC,114B1F0,BC,-1.2,,37.9,2012
-117.739,49.112,WARFIELD RCS,1148705,BC,-3.0,,50.9,2012
-117.305,49.491,NELSON CS,1145M29,BC,-1.4,,,2012
-115.072,49.489,FERNIE,1152850,BC,-1.5,33.0,64.9,2012
-117.37,49.996,NEW DENVER,1145460,BC,-2.2,99.0,126.2,2012
-117.817,50.269,NAKUSP CS,1145297,BC,-2.0,,129.9,2012
-116.458,49.032,LISTER,1144635,BC,-1.1,34.5,56.7,2012
-116.915,49.913,KASLO,1143900,BC,-2.1,91.4,128.0,2012
-118.068,49.872,FAUQUIER,1142820,BC,-2.3,44.0,61.4,2012
-116.971,50.239,DUNCAN LAKE DAM,1142574,BC,-2.9,70.5,96.9,2012
-116.518,49.097,CRESTON,1142160,BC,-0.8,52.0,65.4,2012
-117.206,49.586,NELSON NE,1145442,BC,-1.1,84.4,109.4,2012
-114.855,50.149,FORDING RIVER COMINCO,1152899,BC,-17.7,19.0,19.0,2012
-115.461,49.524,FT STEELE DANDY CRK,1153034,BC,-6.0,21.0,21.4,2012
-115.962,49.631,KIMBERLEY PCC,1154203,BC,-5.4,38.0,38.0,2012
-121.217,51.681,100 MILE HOUSE 6NE,1165793,BC,-8.4,37.2,37.6,2012
-120.442,50.702,KAMLOOPS AUT,1163842,BC,-2.5,,14.4,2012
-120.442,50.702,KAMLOOPS A,1163780,BC,-2.4,17.4,14.8,2012
-120.183,51.297,DARFIELD,1162265,BC,-4.3,25.4,32.2,2012
-120.728,51.03,CRISS CREEK,1162177,BC,-7.2,30.8,31.8,2012
-121.505,51.145,CLINTON (AUT),1161661,BC,-7.1,,9.5,2012
-121.083,51.708,BUFFALO LAKE,1161104,BC,-5.3,18.0,18.0,2012
-119.29,52.129,BLUE RIVER CS,1160H99,BC,-7.3,,,2012
-119.29,52.129,BLUE RIVER A,1160899,BC,-7.2,128.5,108.8,2012
-121.281,50.708,ASHCROFT,1160515,BC,-3.3,,,2012
-115.631,49.824,WASA,1158730,BC,-3.9,13.6,16.6,2012
-115.46,49.473,WARDNER KTNY HATCHERY,1158692,BC,-2.7,28.0,31.0,2012
-114.886,49.745,SPARWOOD CS,1157631,BC,-6.1,,,2012
-114.883,49.745,SPARWOOD,1157630,BC,-5.8,76.8,65.2,2012
-116.061,50.631,KOOTENAY NP WEST GATE,1154410,BC,-5.9,53.4,61.6,2012
-122.287,52.53,MCLEESE LAKE GRANITE MT,1095018,BC,-10.0,36.0,36.0,2012
-121.364,52.363,HORSEFLY LAKE GRUHS LAKE,1093600,BC,-6.6,42.0,43.0,2012
-123.093,49.171,RICHMOND NATURE PARK,1106PF7,BC,3.1,4.1,160.6,2012
-124.286,54.455,FORT ST JAMES,1092970,BC,-10.1,3.6,9.6,2012
-125.304,50.016,QUINSAM RIVER HATCHERY,1026639,BC,2.0,8.5,237.7,2012
-124.617,49.394,QUALICUM R FISH RESEARCH,1026565,BC,3.5,6.8,284.6,2012
-124.394,49.337,QUALICUM BEACH AIRPORT,1026562,BC,3.0,,136.1,2012
-127.366,50.68,PORT HARDY A,1026270,BC,2.7,4.4,383.3,2012
-127.728,50.976,PINE ISLAND,1026170,BC,3.9,14.4,505.2,2012
-123.988,49.199,NANAIMO CITY YARD,10253G0,BC,,95.0,284.4,2012
-124.435,49.487,SISTERS ISLAND,1027403,BC,5.0,,,2012
-123.87,49.054,NANAIMO A,1025370,BC,2.7,14.8,172.6,2012
-125.203,50.099,HERIOT BAY SE,1023462,BC,2.8,5.0,182.0,2012
-123.734,49.154,GABRIOLA ISLAND,1023042,BC,3.2,7.5,103.2,2012
-125.992,50.453,FANNY ISLAND,1022795,BC,3.4,,285.6,2012
-123.811,49.209,ENTRANCE ISLAND,1022689,BC,5.1,,61.6,2012
-125.033,49.686,COURTENAY PUNTLEDGE,1021989,BC,2.0,4.0,279.3,2012
-122.699,53.532,HIXON,1093474,BC,-7.1,44.6,56.6,2012
-125.606,49.576,MYRA CREEK,1025254,BC,-0.2,63.5,597.6,2012
-123.809,49.209,ENTRANCE ISLAND,102BFHH,BC,5.2,2.0,112.2,2012
-124.982,49.337,ALBERNI ROBERTSON CREEK,1030230,BC,1.2,15.0,301.5,2012
-125.216,48.786,CAPE BEALE LIGHT,1031316,BC,4.9,5.0,455.6,2012
-124.926,49.317,PORT ALBERNI (AUT),1036B06,BC,1.1,,367.2,2012
-128.033,50.441,QUATSINO LIGHTSTATION,1036572,BC,4.7,7.8,561.2,2012
-127.654,50.533,QUATSINO,1036570,BC,1.4,7.4,284.4,2012
-127.453,50.386,PORT ALICE,1036240,BC,3.5,5.0,679.2,2012
-124.752,49.202,PORT ALBERNI COX LAKE,1036208,BC,2.5,22.6,515.0,2012
-125.097,48.723,PACHENA POINT,1035940,BC,4.8,7.2,448.6,2012
-126.617,49.6,NOOTKA LIGHTSTATION,1035614,BC,4.4,10.0,596.2,2012
-124.655,48.859,NITINAT RIVER HATCHERY,1035612,BC,3.3,6.1,797.9,2012
-125.923,49.111,LENNARD ISLAND,1034600,BC,5.2,6.6,709.2,2012
-126.055,49.779,GOLD RIVER TOWNSITE,1033232,BC,1.4,15.0,495.5,2012
-126.545,49.383,ESTEVAN POINT CS,1032731,BC,4.6,,685.6,2012
-126.551,49.384,ESTEVAN POINT,1032730,BC,4.7,17.8,738.5,2012
-126.418,49.8,CONUMA RIVER HATCHERY,1031844,BC,,5.0,910.1,2012
-124.751,48.612,CARMANAH POINT,1031402,BC,,12.0,379.5,2012
-128.427,50.782,CAPE SCOTT,1031353,BC,8.3,0.0,154.0,2012
-124.949,50.071,CORTES ISLAND TIBER BAY,1021960,BC,2.7,10.4,137.4,2012
-128.908,50.821,SARTINE ISLAND (AUT),1037090,BC,4.8,,263.8,2012
-124.9,49.717,COMOX A,1021830,BC,2.9,6.8,184.5,2012
-125.195,49.998,CAPE MUDGE,1021330,BC,3.5,11.0,255.8,2012
-123.419,48.622,SAANICHTON CDA,1016940,BC,3.9,14.8,134.4,2012
-124.326,48.591,PORT RENFREW,1016335,BC,3.3,20.0,629.2,2012
-123.287,48.764,NORTH PENDER ISLAND,1015638,BC,4.3,8.0,95.7,2012
-123.719,48.824,NORTH COWICHAN,1015630,BC,2.6,,173.9,2012
-123.718,48.824,NORTH COWICHAN,1015628,BC,,0.0,98.1,2012
-123.561,48.374,METCHOSIN,1015105,BC,,38.0,185.8,2012
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,3.9,8.0,112.8,2012
-123.53,48.575,MALAHAT,1014820,BC,1.9,,,2012
-123.439,48.432,ESQUIMALT HARBOUR,1012710,BC,3.8,,144.2,2012
-123.728,48.735,DUNCAN KELVIN CREEK,1012573,BC,2.7,20.0,260.3,2012
-123.225,48.424,DISCOVERY ISLAND,1012475,BC,5.2,,,2012
-124.052,48.829,LAKE COWICHAN,1012055,BC,2.1,13.2,402.2,2012
-124.133,48.824,COWICHAN LAKE FORESTRY,1012040,BC,2.2,0.0,408.1,2012
-123.742,48.935,CHEMAINUS,1011500,BC,3.8,11.4,240.6,2012
-123.573,48.985,GALIANO NORTH,10130MN,BC,4.5,10.0,152.6,2012
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,17.0,102.6,2012
-123.128,48.775,SATURNA CAPMON,1017098,BC,3.2,12.0,93.2,2012
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,2.9,,73.5,2012
-125.208,49.945,CAMPBELL RIVER SURFSIDE,1021266,BC,,0.0,206.8,2012
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,2.0,26.8,205.8,2012
-125.095,49.803,BLACK CREEK SE,1020881,BC,2.0,3.0,285.4,2012
-124.16,49.35,BALLENAS ISLAND,1020590,BC,4.6,,79.0,2012
-123.459,48.534,VICTORIA HARTLAND CS,1018FJ5,BC,2.9,,179.0,2012
-123.539,48.34,WILLIAM HEAD,1018935,BC,4.9,21.6,136.4,2012
-123.426,48.647,VICTORIA INT'L A,1018620,BC,3.6,9.6,113.1,2012
-123.484,48.55,VICTORIA HIGHLANDS NORTH,1018618,BC,2.2,37.0,226.0,2012
-123.508,48.509,VICTORIA HIGHLAND,1018616,BC,3.1,0.0,54.6,2012
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,4.4,,99.6,2012
-123.443,48.476,VICTORIA FRANCIS PARK,1018605,BC,,32.8,184.2,2012
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,4.1,,111.0,2012
-123.921,48.377,SHERINGHAM POINT,1017254,BC,4.9,,150.0,2012
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,2.4,23.0,238.4,2012
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,3.4,,47.2,2012
-125.433,50.333,CHATHAM POINT,1021480,BC,3.2,9.2,306.0,2012
-127.94,50.112,SOLANDER ISLAND (AUT),1037553,BC,5.2,,0.0,2012
-124.999,49.763,COURTENAY GRANTHAM,1021988,BC,2.3,10.0,216.6,2012
-126.654,49.932,TAHSIS VILLAGE NORTH,1037899,BC,3.1,0.0,431.2,2012
-126.067,52.368,STUIE TWEEDSMUIR LODGE,1067776,BC,-3.0,69.6,263.8,2012
-129.985,55.936,STEWART A,1067742,BC,-3.7,284.1,351.3,2012
-130.29,54.32,PRINCE RUPERT MONT CIRC,1066488,BC,,14.4,439.4,2012
-130.445,54.286,PRINCE RUPERT AWOS,1066483,BC,1.1,,245.5,2012
-130.445,54.286,PRINCE RUPERT,1066482,BC,0.5,,186.2,2012
-130.729,54.359,LUCY ISLAND LIGHTSTATION,1064728,BC,1.8,,,2012
-128.578,54.466,TERRACE A,1068130,BC,-4.0,215.8,338.4,2012
-128.641,54.065,KITIMAT 3,1064322,BC,,269.2,553.9,2012
-128.634,54.054,KITIMAT TOWNSITE,1064320,BC,-2.9,302.0,647.0,2012
-127.943,53.563,KEMANO,1064020,BC,-2.1,103.0,511.0,2012
-128.407,52.27,IVORY ISLAND,1063690,BC,2.8,0.6,470.0,2012
-130.361,54.172,HOLLAND ROCK,1063496,BC,-0.7,,,2012
-127.632,50.94,HERBERT ISLAND (AUT),1063461,BC,3.9,,113.0,2012
-130.698,54.58,GREY ISLET (AUT),1063303,BC,,,721.2,2012
-128.705,54.01,KITIMAT 2,1064321,BC,-1.9,177.0,618.8,2012
-130.708,54.569,GREEN ISLAND,1063298,BC,1.8,39.3,256.7,2012
-128.625,54.502,TERRACE PCC,1068131,BC,-2.9,132.5,254.5,2012
-128.682,54.044,KITIMAT HATCHERY,106D289,BC,-3.8,82.8,242.8,2012
-121.515,53.069,BARKERVILLE,1090660,BC,-8.9,128.5,140.6,2012
-124.403,51.675,TATLAYOKO LAKE RCS,1088015,BC,-5.2,,52.0,2012
-124.136,52.114,PUNTZI MOUNTAIN (AUT),1086558,BC,-11.4,,,2012
-122.734,50.306,PEMBERTON AIRPORT CS,1086082,BC,-2.8,,118.1,2012
-125.997,53.772,OOTSA LAKESKINS LAKE CLIMATE,1085836,BC,-7.1,,32.3,2012
-125.997,53.772,OOTSA L SKINS L SPILLWAY,1085835,BC,-8.7,,,2012
-130.88,54.295,TRIPLE ISLAND,1068250,BC,2.4,6.0,142.6,2012
-127.171,55.289,SUSKWA VALLEY,107G879,BC,-8.3,80.6,110.0,2012
-127.183,54.825,SMITHERS A,1077500,BC,-6.7,61.0,85.0,2012
-127.183,54.825,SMITHERS,1077499,BC,-6.6,,43.6,2012
-129.029,55.238,NASS CAMP,1075384,BC,-5.1,135.0,187.6,2012
-126.668,54.396,HOUSTON,1073615,BC,-6.0,17.0,29.8,2012
-126.277,54.199,EQUITY SILVER,1072692,BC,-12.7,26.9,26.9,2012
-125.46,54.446,BABINE LAKE PINKUT CREEK,1070573,BC,-7.2,40.0,53.5,2012
-126.163,54.816,TOPLEY LANDING,1078209,BC,-8.1,41.5,58.8,2012
-127.835,51.247,EGG ISLAND,1062646,BC,3.2,5.6,582.4,2012
-125.959,54.383,BURNS LAKE DECKER LAKE,1091174,BC,-10.4,,32.8,2012
-123.496,49.526,PORT MELLON,1046332,BC,3.2,,445.0,2012
-122.955,50.129,WHISTLER,1048898,BC,-3.1,109.2,276.2,2012
-123.715,49.458,SECHELT AUT,1047172,BC,3.2,,90.0,2012
-124.497,49.835,POWELL RIVER,1046392,BC,2.5,,169.5,2012
-124.5,49.834,POWELL RIVER A,1046391,BC,2.9,9.8,143.2,2012
-128.112,52.185,DRYAD POINT,1062544,BC,2.6,16.2,486.8,2012
-124.032,49.634,PENDER HARBOUR,1046115,BC,,2.6,131.6,2012
-131.016,51.936,CAPE ST JAMES CS,1051351,BC,2.9,,0.0,2012
-123.299,49.488,HOWE SOUND - PAM ROCKS,10459NN,BC,3.7,,,2012
-123.853,50.165,MALIBU JERVIS INLET,1044840,BC,1.5,14.0,281.9,2012
-123.541,49.386,GIBSONS GOWER POINT,1043152,BC,4.2,6.0,157.2,2012
-123.421,49.366,BOWEN ISLAND BOWEN BAY,104090R,BC,,3.0,138.3,2012
-126.779,50.053,ZEBALLOS MURAUDE CREEK,1039035,BC,1.4,67.8,,2012
-125.527,48.945,UCLUELET KENNEDY CAMP,1038332,BC,4.2,17.6,789.8,2012
-125.773,49.082,TOFINO A,1038205,BC,4.6,5.6,697.5,2012
-123.913,49.468,MERRY ISLAND LIGHTSTATION,1045100,BC,5.5,2.2,101.0,2012
-132.772,53.316,KINDAKUN ROCKS (AUT),1054222,BC,7.0,,42.0,2012
-123.161,49.783,SQUAMISH AIRPORT,10476F0,BC,1.2,,426.9,2012
-133.058,54.255,LANGARA ISLAND RCS,1054503,BC,2.4,,,2012
-131.601,53.03,CUMSHEWA ISLAND,1062251,BC,5.2,,,2012
-127.47,52.187,CATHEDRAL POINT (AUT),1061458,BC,2.7,,293.0,2012
-130.633,53.5,BONILLA ISLAND (AUT),1060R0K,BC,4.5,,0.0,2012
-130.638,53.493,BONILLA ISLAND,1060902,BC,2.7,21.4,296.6,2012
-133.058,54.255,LANGARA,1054500,BC,1.8,30.0,225.0,2012
-126.596,52.388,BELLA COOLA A,1060841,BC,-1.8,54.0,412.6,2012
-128.157,52.185,BELLA BELLA,1060815,BC,1.2,,564.7,2012
-128.524,52.643,BOAT BLUFF,1060901,BC,2.3,47.2,,2012
-132.299,53.764,SEWALL MASSET INLET,105PA91,BC,2.3,36.4,189.7,2012
-131.814,53.254,SANDSPIT AWOS,1057055,BC,,,36.5,2012
-131.814,53.254,SANDSPIT,1057052,BC,1.7,,76.2,2012
-131.813,53.254,SANDSPIT A,1057050,BC,2.0,44.4,181.4,2012
-131.661,54.159,ROSE SPIT (AUT),1056869,BC,1.5,,218.0,2012
-132.167,54.0,MASSET A,1054925,BC,1.6,31.6,178.9,2012
-127.864,51.604,ADDENBROKE ISLAND,1060080,BC,3.1,4.0,706.4,2012
-128.524,52.643,BOAT BLUFF,1060901,BC,4.2,0.8,415.2,2013
-131.814,53.254,SANDSPIT AWOS,1057055,BC,4.9,,46.0,2013
-132.297,53.764,SEWALL MASSET INLET,105PA91,BC,4.4,0.0,100.8,2013
-127.864,51.604,ADDENBROKE ISLAND,1060080,BC,4.4,0.0,255.0,2013
-128.157,52.185,BELLA BELLA,1060815,BC,2.9,,229.5,2013
-126.596,52.388,BELLA COOLA A,1060841,BC,0.3,8.6,100.6,2013
-130.638,53.493,BONILLA ISLAND,1060902,BC,5.6,0.0,228.8,2013
-123.42,49.365,BOWEN ISLAND BOWEN BAY,104090R,BC,,0.0,115.9,2013
-127.47,52.187,CATHEDRAL POINT (AUT),1061458,BC,3.3,,167.0,2013
-131.601,53.03,CUMSHEWA ISLAND,1062251,BC,6.2,,,2013
-128.112,52.185,DRYAD POINT,1062544,BC,4.3,0.0,192.2,2013
-127.835,51.247,EGG ISLAND,1062646,BC,4.5,0.0,205.6,2013
-130.708,54.569,GREEN ISLAND,1063298,BC,4.7,0.0,181.0,2013
-130.698,54.58,GREY ISLET (AUT),1063303,BC,4.7,,168.0,2013
-130.633,53.5,BONILLA ISLAND (AUT),1060R0K,BC,5.9,,80.0,2013
-131.814,53.254,SANDSPIT,1057052,BC,4.8,,63.6,2013
-123.541,49.386,GIBSONS GOWER POINT,1043152,BC,3.5,0.0,124.8,2013
-131.661,54.159,ROSE SPIT (AUT),1056869,BC,4.8,,152.6,2013
-127.632,50.94,HERBERT ISLAND (AUT),1063461,BC,5.4,,117.8,2013
-123.913,49.468,MERRY ISLAND LIGHTSTATION,1045100,BC,4.4,0.0,87.9,2013
-123.299,49.488,HOWE SOUND - PAM ROCKS,10459NN,BC,3.1,,,2013
-124.032,49.634,PENDER HARBOUR,1046115,BC,,0.0,103.2,2013
-123.496,49.526,PORT MELLON,1046332,BC,2.8,,199.5,2013
-124.5,49.834,POWELL RIVER A,1046391,BC,2.2,10.2,97.8,2013
-124.497,49.835,POWELL RIVER,1046392,BC,2.2,,33.7,2013
-123.715,49.458,SECHELT AUT,1047172,BC,2.3,,71.5,2013
-123.161,49.783,SQUAMISH AIRPORT,10476F0,BC,0.3,,134.0,2013
-122.955,50.129,WHISTLER,1048898,BC,-3.7,80.9,70.4,2013
-131.016,51.936,CAPE ST JAMES CS,1051351,BC,,,97.6,2013
-132.772,53.316,KINDAKUN ROCKS (AUT),1054222,BC,6.0,,149.6,2013
-133.058,54.255,LANGARA,1054500,BC,4.6,0.0,152.4,2013
-133.058,54.255,LANGARA ISLAND RCS,1054503,BC,4.7,,0.0,2013
-132.167,54.0,MASSET A,1054925,BC,4.4,0.3,146.2,2013
-131.813,53.254,SANDSPIT A,1057050,BC,4.8,0.0,111.9,2013
-130.361,54.172,HOLLAND ROCK,1063496,BC,5.0,,10.4,2013
-129.029,55.238,NASS CAMP,1075384,BC,-2.3,41.6,59.6,2013
-127.943,53.563,KEMANO,1064020,BC,-1.1,10.5,118.0,2013
-125.997,53.772,OOTSA L SKINS L SPILLWAY,1085835,BC,-7.2,28.6,28.6,2013
-125.997,53.772,OOTSA LAKESKINS LAKE CLIMATE,1085836,BC,-6.7,,27.5,2013
-122.734,50.306,PEMBERTON AIRPORT CS,1086082,BC,-5.6,,69.8,2013
-124.136,52.114,PUNTZI MOUNTAIN (AUT),1086558,BC,-10.7,,32.1,2013
-124.403,51.675,TATLAYOKO LAKE RCS,1088015,BC,-4.7,,21.1,2013
-121.515,53.069,BARKERVILLE,1090660,BC,-6.0,89.1,89.1,2013
-127.171,55.289,SUSKWA VALLEY,107G879,BC,-4.4,31.5,35.6,2013
-125.959,54.383,BURNS LAKE DECKER LAKE,1091174,BC,-9.7,,20.9,2013
-124.286,54.455,FORT ST JAMES,1092970,BC,-7.7,18.0,18.0,2013
-122.699,53.531,HIXON,1093474,BC,-5.8,13.0,15.4,2013
-121.364,52.363,HORSEFLY LAKE GRUHS LAKE,1093600,BC,-7.0,38.0,44.7,2013
-122.374,52.38,MCLEESE LAKE FRASERVIEW,1095015,BC,-6.4,28.0,28.0,2013
-122.286,52.531,MCLEESE LAKE GRANITE MT,1095018,BC,-3.6,39.7,39.7,2013
-122.678,53.884,PRINCE GEORGE,1096439,BC,-7.2,,21.6,2013
-120.7,53.6,CRESCENT SPUR,1092120,BC,-4.1,81.3,83.5,2013
-126.163,54.816,TOPLEY LANDING,1078209,BC,-7.6,21.0,21.0,2013
-127.183,54.825,SMITHERS A,1077500,BC,-5.9,29.2,16.6,2013
-127.183,54.825,SMITHERS,1077499,BC,-5.7,,9.9,2013
-128.634,54.054,KITIMAT TOWNSITE,1064320,BC,-0.1,32.5,157.9,2013
-128.705,54.01,KITIMAT 2,1064321,BC,0.2,18.0,185.1,2013
-128.641,54.065,KITIMAT 3,1064322,BC,,37.0,85.8,2013
-130.729,54.359,LUCY ISLAND LIGHTSTATION,1064728,BC,3.1,,,2013
-130.445,54.286,PRINCE RUPERT,1066482,BC,3.9,,157.7,2013
-130.29,54.32,PRINCE RUPERT MONT CIRC,1066488,BC,,3.0,217.2,2013
-129.985,55.936,STEWART A,1067742,BC,-0.7,55.8,119.4,2013
-126.067,52.368,STUIE TWEEDSMUIR LODGE,1067776,BC,-1.0,38.0,63.4,2013
-128.578,54.466,TERRACE A,1068130,BC,-2.9,15.6,24.9,2013
-128.625,54.502,TERRACE PCC,1068131,BC,0.0,12.0,58.2,2013
-128.578,54.469,TERRACE A,1068134,BC,1.5,16.6,48.9,2013
-130.88,54.295,TRIPLE ISLAND,1068250,BC,5.4,0.0,81.6,2013
-128.682,54.044,KITIMAT HATCHERY,106D289,BC,1.1,0.0,111.0,2013
-126.277,54.199,EQUITY SILVER,1072692,BC,-5.0,41.6,41.6,2013
-126.668,54.396,HOUSTON,1073615,BC,-4.8,25.0,25.0,2013
-128.407,52.27,IVORY ISLAND,1063690,BC,4.5,0.0,205.8,2013
-126.779,50.053,ZEBALLOS MURAUDE CREEK,1039035,BC,1.5,6.0,210.8,2013
-124.326,48.592,PORT RENFREW,1016335,BC,1.9,0.0,279.6,2013
-125.773,49.082,TOFINO A,1038205,BC,4.3,0.0,220.6,2013
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,3.4,,76.8,2013
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,2.3,4.0,97.4,2013
-123.921,48.377,SHERINGHAM POINT,1017254,BC,5.2,,129.8,2013
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,4.1,,71.8,2013
-123.443,48.476,VICTORIA FRANCIS PARK,1018605,BC,,0.0,106.6,2013
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,4.4,,58.8,2013
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,2.7,,102.5,2013
-123.501,48.538,VICTORIA HIGHLANDS NORTH,1018618,BC,2.5,4.4,148.7,2013
-123.539,48.34,WILLIAM HEAD,1018935,BC,5.1,0.0,96.9,2013
-124.16,49.35,BALLENAS ISLAND,1020590,BC,,,38.4,2013
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,1.8,8.2,118.8,2013
-125.208,49.945,CAMPBELL RIVER SURFSIDE,1021266,BC,,3.0,130.8,2013
-125.195,49.998,CAPE MUDGE,1021330,BC,3.4,2.0,111.8,2013
-124.9,49.717,COMOX A,1021830,BC,3.0,0.0,84.3,2013
-123.426,48.647,VICTORIA INT'L A,1018620,BC,3.3,1.2,102.6,2013
-123.128,48.775,SATURNA CAPMON,1017098,BC,2.6,0.6,100.0,2013
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,0.0,95.2,2013
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,3.4,0.0,100.8,2013
-122.672,53.889,PRINCE GEORGE AIRPORT AUTO,1096453,BC,-6.9,,31.1,2013
-123.742,48.935,CHEMAINUS,1011500,BC,3.1,3.0,115.8,2013
-124.133,48.824,COWICHAN LAKE FORESTRY,1012040,BC,2.0,2.0,142.6,2013
-124.052,48.829,LAKE COWICHAN,1012055,BC,2.3,0.0,139.4,2013
-123.225,48.424,DISCOVERY ISLAND,1012475,BC,4.6,,,2013
-123.728,48.735,DUNCAN KELVIN CREEK,1012573,BC,2.0,0.0,90.0,2013
-123.439,48.432,ESQUIMALT HARBOUR,1012710,BC,4.0,,102.0,2013
-123.498,48.872,GANGES MANSELL RD,1013051,BC,2.3,0.4,47.2,2013
-123.573,48.985,GALIANO NORTH,10130MN,BC,4.1,0.0,96.0,2013
-123.53,48.575,MALAHAT,1014820,BC,2.3,,,2013
